Date,Abrir,Alto,Baixo,Fechado,Volume,Dividendo,Ações,Ingresso
2024-02-14 00:00:00-03:00,56.734249776456224,57.7431228609593,56.45730555552355,57.71344757080078,8598300,0,0,BBAS3
2024-02-15 00:00:00-03:00,57.71344605998934,57.95082950963319,57.377155040625006,57.72333908081055,8008600,0,0,BBAS3
2024-02-16 00:00:00-03:00,57.94094296882918,58.15854038699652,56.783704729008676,57.238685607910156,9509400,0,0,BBAS3
2024-02-19 00:00:00-03:00,57.28813848898425,58.40581217215772,56.97162972839952,58.27722930908203,9131800,0,0,BBAS3
2024-02-20 00:00:00-03:00,58.21788899311187,59.256433648092596,58.09919914562093,58.6530876159668,18413200,0,0,BBAS3
2024-02-21 00:00:00-03:00,58.67286746940945,58.93992244507611,58.41570551492418,58.79155731201172,22916100,0,0,BBAS3
2024-02-22 00:00:00-03:00,58.269500221059296,58.33899838647888,57.50501661407796,57.6837272644043,9899200,0,0,BBAS3
2024-02-23 00:00:00-03:00,57.71351762624049,57.84258348962675,56.730609002976394,56.96889114379883,10278100,0,0,BBAS3
2024-02-26 00:00:00-03:00,56.99867498301409,57.77308531268586,56.839821484943826,57.514949798583984,6720900,0,0,BBAS3
2024-02-27 00:00:00-03:00,57.77308428219336,58.32907340920523,57.584446940151544,58.20993423461914,6980100,0,0,BBAS3
2024-02-28 00:00:00-03:00,58.16029087004668,58.716276187156424,57.991506907805565,58.329071044921875,6167500,0,0,BBAS3
2024-02-29 00:00:00-03:00,58.32907262112818,58.49785280056426,57.286596336011,57.44544982910156,10211800,0,0,BBAS3
2024-03-01 00:00:00-03:00,57.53480396005391,57.94186626434974,57.415664789553304,57.5050163269043,5127900,0,0,BBAS3
2024-03-04 00:00:00-03:00,57.604303036163614,57.79294037472011,57.05824439308659,57.26673889160156,6495100,0,0,BBAS3
2024-03-05 00:00:00-03:00,57.38587912265282,57.951794936128444,57.27666663454944,57.663875579833984,4706000,0,0,BBAS3
2024-03-06 00:00:00-03:00,57.80287279367217,58.58720980791484,57.683729829911705,58.5177116394043,6241300,0,0,BBAS3
2024-03-07 00:00:00-03:00,58.51770864729254,58.68649261030658,57.83265368384551,57.96172332763672,7428900,0,0,BBAS3
2024-03-08 00:00:00-03:00,56.60153791590866,57.753226694698625,55.62855979135903,57.395809173583984,20002500,0,0,BBAS3
2024-03-11 00:00:00-03:00,57.286595332604364,57.286595332604364,56.49232788106361,56.81996154785156,12581900,0,0,BBAS3
2024-03-12 00:00:00-03:00,57.0099983215332,58.11000061035156,56.630001068115234,57.599998474121094,11361000,0,0,BBAS3
2024-03-13 00:00:00-03:00,57.5099983215332,57.7400016784668,56.880001068115234,56.959999084472656,10399700,0,0,BBAS3
2024-03-14 00:00:00-03:00,56.95000076293945,57.349998474121094,56.59000015258789,56.709999084472656,10353900,0,0,BBAS3
2024-03-15 00:00:00-03:00,56.81999969482422,57.52000045776367,56.77000045776367,57.290000915527344,14195700,0,0,BBAS3
2024-03-18 00:00:00-03:00,57.29999923706055,57.779998779296875,55.81999969482422,56.029998779296875,11317800,0,0,BBAS3
2024-03-19 00:00:00-03:00,56.2400016784668,56.43000030517578,55.130001068115234,55.83000183105469,10120900,0,0,BBAS3
2024-03-20 00:00:00-03:00,55.83000183105469,56.5,55.40999984741211,56.43000030517578,8843700,0,0,BBAS3
2024-03-21 00:00:00-03:00,56.599998474121094,57.0,55.459999084472656,55.63999938964844,8871000,0,0,BBAS3
2024-03-22 00:00:00-03:00,55.66999816894531,55.97999954223633,55.25,55.40999984741211,6568800,0,0,BBAS3
2024-03-25 00:00:00-03:00,55.43000030517578,56.130001068115234,55.27000045776367,55.630001068115234,6450700,0,0,BBAS3
2024-03-26 00:00:00-03:00,55.689998626708984,56.43000030517578,55.52000045776367,55.93000030517578,7738500,0,0,BBAS3
2024-03-27 00:00:00-03:00,56.16999816894531,56.2400016784668,55.34000015258789,55.970001220703125,7937300,0,0,BBAS3
2024-03-28 00:00:00-03:00,55.7599983215332,56.880001068115234,55.650001525878906,56.619998931884766,8536800,0,0,BBAS3
2024-04-01 00:00:00-03:00,56.70000076293945,56.91999816894531,55.709999084472656,56.08000183105469,5455400,0,0,BBAS3
2024-04-02 00:00:00-03:00,56.04999923706055,56.34000015258789,55.77000045776367,56.16999816894531,5256500,0,0,BBAS3
2024-04-03 00:00:00-03:00,56.09000015258789,56.63999938964844,55.650001525878906,56.38999938964844,7300400,0,0,BBAS3
2024-04-04 00:00:00-03:00,56.54999923706055,57.95000076293945,56.54999923706055,56.77000045776367,11676000,0,0,BBAS3
2024-04-05 00:00:00-03:00,56.900001525878906,57.08000183105469,56.45000076293945,57.0099983215332,6401900,0,0,BBAS3
2024-04-08 00:00:00-03:00,57.5,58.84000015258789,57.2599983215332,57.900001525878906,9848000,0,0,BBAS3
2024-04-09 00:00:00-03:00,58.25,58.77000045776367,58.18000030517578,58.38999938964844,4696400,0,0,BBAS3
2024-04-10 00:00:00-03:00,58.34000015258789,58.5,57.33000183105469,57.599998474121094,7069900,0,0,BBAS3
2024-04-11 00:00:00-03:00,57.5,58.06999969482422,57.34000015258789,57.7400016784668,6223800,0,0,BBAS3
2024-04-12 00:00:00-03:00,57.7400016784668,57.849998474121094,56.81999969482422,56.9900016784668,5652200,0,0,BBAS3
2023-04-13 00:00:00-04:00,7.043919946386803,7.143269919266708,7.033984712229794,7.103529930114746,1037600,0,0,EBR
2023-04-14 00:00:00-04:00,6.9147647890777755,7.173074720220555,6.875024799671194,7.073724746704102,2113300,0,0,EBR
2023-04-17 00:00:00-04:00,6.835285092211579,6.845219853103999,6.706129884443676,6.7955451011657715,1815700,0,0,EBR
2023-04-18 00:00:00-04:00,6.775674822075584,6.944569540082855,6.735934832692927,6.875024795532227,1565200,0,0,EBR
2023-04-19 00:00:00-04:00,6.716065215732106,6.7657399683852555,6.596844767140799,6.636584758758545,1087600,0,0,EBR
2023-04-20 00:00:00-04:00,6.586910006105397,6.686259985149762,6.557104775523052,6.636584758758545,1381800,0,0,EBR
2023-04-21 00:00:00-04:00,6.6564545169449865,6.706129741562895,6.5173645512481135,6.586909770965576,771700,0,0,EBR
2023-04-24 00:00:00-04:00,6.586909956813508,6.835285139434789,6.527299969832968,6.765739917755127,1293500,0,0,EBR
2023-04-25 00:00:00-04:00,6.7259998788912965,6.745869874411023,6.606779905772936,6.696194648742676,831600,0,0,EBR
